Symbol	chrom	start	end	entrez_id
LOC105379194	chr5	138744434	138753309	105379194
BATF	chr14	75522425	75547015	10538
GLRX3	chr10	130136399	130184521	10539
CEBPG	chr19	33373330	33382686	1054
DCTN2	chr12	57530102	57547331	10540
ANP32B	chr9	97983361	98015943	10541
NKILA	chr20	57710183	57712780	105416157
LAMTOR5	chr1	110401249	110407942	10542
PROCR	chr20	35172073	35216240	10544
LINC02130	chr16	14363109	14370266	105447648
XACT	chrX	113616300	113938218	105463123
TM9SF1	chr14	24189143	24213473	10548
PRDX4	chrX	23664262	23686399	10549
ARL6IP5	chr3	69084944	69106066	10550
AGR2	chr7	16791811	16833433	10551
ARPC1A	chr7	99325898	99388164	10552
HTATIP2	chr11	20363685	20383783	10553
AGPAT2	chr9	136673143	136687423	10555
RPP30	chr10	90871716	90908553	10556
RPP38	chr10	15097180	15106130	10557
SPTLC1	chr9	92031999	92115384	10558
SLC35A1	chr6	87436691	87512336	10559
CEL	chr9	133061978	133087355	1056
SLC19A2	chr1	169463909	169486003	10560
IFI44	chr1	78649796	78664078	10561
LINC01455	chr5	79936579	79967626	105616916
LOC105616981	chr2	167814774	167941144	105616981
LINC01047	chr13	89214847	89236890	105616982
OLFM4	chr13	53028759	53052057	10562
CXCL13	chr4	77511753	77611834	10563
ARFGEF2	chr20	48921890	49036693	10564
ARFGEF1	chr8	67173511	67343677	10565
AKAP3	chr12	4615508	4649047	10566
WSPAR	chr5	133913677	133917269	105664404
RABAC1	chr19	41956681	41959390	10567
SLC34A2	chr4	25655301	25678748	10568
SLU7	chr5	160401641	160421711	10569
DPYSL4	chr10	132186900	132205776	10570
SIVA1	chr14	104753100	104768494	10572
MRPL28	chr16	367384	370527	10573
CCT7	chr2	73233420	73253021	10574
LINC01693	chr1	211639695	211654581	105748977
CCT4	chr2	61868089	61888804	10575
LRP1-AS	chr12	57144620	57147619	105751187
LOC105755953	chr10	8897989	8914596	105755953
ADGRD1-AS1	chr12	130990138	130993976	105755954
CCT2	chr12	69585334	69601570	10576
NPC2	chr14	74476192	74494177	10577
GNLY	chr2	85685175	85698854	10578
TACC2	chr10	121989174	122254545	10579
CENPA	chr2	26764289	26801067	1058
SORBS1	chr10	95311771	95561414	10580
IFITM2	chr11	307631	309395	10581
LINC02563	chr17	65457541	65458408	105827617
COLEC10	chr8	118995452	119106582	10584
POMT1	chr9	131502902	131523806	10585
MAB21L2	chr4	150581922	150584693	10586
TXNRD2	chr22	19875517	19941992	10587
MTHFS	chr15	79844976	79897379	10588
DRAP1	chr11	65919257	65921561	10589
CENPB	chr20	3783851	3786690	1059
SCGN	chr6	25652201	25701783	10590
DNPH1	chr6	43225629	43229484	10591
SMC2	chr9	104094260	104141417	10592
ERN2	chr16	23690309	23713500	10595
TRAPPC2B	chr19	57363511	57365353	10597
AHSA1	chr14	77458030	77469474	10598
SLCO1B1	chr12	21131202	21239246	10599
CENPC	chr4	67468748	67545606	1060
USP16	chr21	29024629	29054488	10600
CDC42EP3	chr2	37641882	37738468	10602
SH2B2	chr7	102285091	102321711	10603
PAIP1	chr5	43526267	43557758	10605
PAICS	chr4	56435741	56464579	10606
TBL3	chr16	1972037	1982933	10607
MXD4	chr4	2247432	2262294	10608
P3H4	chr17	41801947	41812603	10609
ST6GALNAC2	chr17	76563710	76586956	10610
PDLIM5	chr4	94451857	94668227	10611
TRIM3	chr11	6448613	6474459	10612
ERLIN1	chr10	100150094	100188334	10613
HEXIM1	chr17	45148502	45152101	10614
PLA2G4C-AS1	chr19	48061371	48064945	106144526
GRPEL2-AS1	chr5	149348116	149357642	106144529
LINC00374	chr13	58211697	58233117	106144531
ARF4-AS1	chr3	57597715	57600927	106144532
LINC00430	chr13	86909586	86937108	106144533
LINC01037	chr1	187443606	187477222	106144535
LINC01078	chr13	75250480	75252012	106144536
LINC01173	chr2	234682668	234717764	106144537
KCNK15-AS1	chr20	44694892	44746021	106144538
LINC01381	chr2	25204313	25209202	106144568
LINC01318	chr2	34067226	34069550	106144585
NOP53-AS1	chr19	47757036	47768840	106144593
LINC01297	chr22	15746630	15778297	106146148
LINC01613	chr9	119935053	119937832	106146149
SPAG5	chr17	28577565	28599279	10615
RBCK1	chr20	407498	430966	10616
STAMBP	chr2	73828916	73873659	10617
TGOLN2	chr2	85318020	85328425	10618
LUADT1	chr6	147158925	147180992	106182249
CENPE	chr4	103105806	103198409	1062
ARID3B	chr15	74541177	74598131	10620
POLR3F	chr20	18467127	18484643	10621
POLR3G	chr5	90471748	90514553	10622
POLR3C	chr1	145824088	145842505	10623
IVNS1ABP	chr1	185296388	185317329	10625
TRIM16	chr17	15627960	15684310	10626
MYL12A	chr18	3247481	3256236	10627
TXNIP	chr1	145992435	145996600	10628
TAF6L	chr11	62771303	62787342	10629
CENPF	chr1	214603195	214664588	1063
PDPN	chr1	13583465	13617957	10630
POSTN	chr13	37562583	37598844	10631
ATP5MG	chr11	118401154	118431496	10632
RASL10A	chr22	29312933	29319679	10633
GAS2L1	chr22	29306582	29312785	10634
RAD51AP1	chr12	4538798	4560048	10635
RGS14	chr5	177357837	177372601	10636
LEFTY1	chr1	225886282	225924278	10637
SPHAR	chr1	229304857	229305504	10638
EXOC5	chr14	57200507	57269008	10640
NPRL2	chr3	50347330	50351091	10641
IGF2BP1	chr17	48997412	49055650	10642
IGF2BP3	chr7	23310209	23470467	10643
IGF2BP2	chr3	185643739	185825056	10644
CAMKK2	chr12	121237691	121298308	10645
LINC01616	chr11	29980113	29982392	106456574
SCGB1D2	chr11	62242210	62244808	10647
TRPC7-AS2	chr5	136303757	136316100	106478968
HTR3E-AS1	chr3	184095118	184105178	106478970
LINC00449	chr13	99499727	99501052	106478991
SCGB1D1	chr11	62190216	62193539	10648
OSTN-AS1	chr3	191213291	191234605	106480738
FRGCA	chr21	43140523	43141092	106481742
PRELID3A	chr18	12407896	12432238	10650
MTX2	chr2	176269395	176338025	10651
YKT6	chr7	44200968	44214294	10652
SPINT2	chr19	38244035	38292614	10653
PMVK	chr1	154924734	154936991	10654
DMRT2	chr9	1049858	1057552	10655
KHDRBS3	chr8	135457457	135656722	10656
KHDRBS1	chr1	32013829	32060850	10657
CELF1	chr11	47465944	47565569	10658
CELF2	chr10	11005321	11336675	10659
LBX1	chr10	101226195	101229794	10660
KLF1	chr19	12884423	12887181	10661
MIR34AHG	chr1	9148011	9182392	106614088
CXCR6	chr3	45940933	45948353	10663
SNORD136	chr3	52688882	52688962	106633805
SNORA108	chr18	58600631	58600698	106635543
CTCF	chr16	67562407	67639183	10664
CD226	chr18	69831158	69961803	10666
LOC106660606	chr16	2268155	2273418	106660606
MIR4432HG	chr2	60359216	60391375	106660609
MIR5689HG	chr6	10434316	10456781	106660610
LINC00680	chr6	57946074	57961501	106660612
FARS2	chr6	5261044	5771580	10667
CGRRF1	chr14	54509812	54539309	10668
CGREF1	chr2	27098889	27119115	10669
LOC106699570	chr16	66751752	66754740	106699570
RRAGA	chr9	19049395	19050983	10670
DCTN6	chr8	30156297	30183640	10671
GNA13	chr17	65010715	65056839	10672
TNFSF13B	chr13	108269629	108308484	10673
PCF11-AS1	chr11	83185521	83187036	106736475
CSPG5	chr3	47562239	47580792	10675
AVIL	chr12	57797376	57818704	10677
B3GNT2	chr2	62196113	62224731	10678
KCNK4-TEX40	chr11	64291704	64304770	106780802
CETN1	chr18	580357	582114	1068
GNB5	chr15	52115105	52191369	10681
EBP	chrX	48521158	48528716	10682
BUB1B-PAK6	chr15	40217428	40276396	106821730
DLL3	chr19	39498895	39508481	10683
CLDN16	chr3	190322541	190412143	10686
WRB-SH3BGR	chr21	39380394	39392046	106865373
PNMA2	chr8	26504686	26514092	10687
CETN2	chrX	152826973	152830777	1069
FUT9	chr6	96015984	96215612	10690
GMEB1	chr1	28668732	28719353	10691
RRH	chr4	109827994	109844604	10692
CCT6B	chr17	34927859	34981078	10693
CCT8	chr21	29055805	29073797	10694
CNPY3	chr6	42929192	42939287	10695
CORIN	chr4	47593998	47838106	10699
ADCY1	chr7	45574140	45723116	107
CETN3	chr5	90392261	90409786	1070
MIR3142HG	chr5	160468268	160487426	107075116
TBC1D7-LOC100130357	chr6	13264861	13328544	107080638
CETP	chr16	56961850	56983845	1071
USP39	chr2	85602856	85649282	10713
SMURF2P1-LRRC37BP1	chr17	30576508	30672789	107133515
POLD3	chr11	74493851	74669117	10714
CERS1	chr19	18877909	18896727	10715
TBR1	chr2	161416094	161425870	10716
LINC02415	chr12	131296110	131297972	107161159
AP4B1	chr1	113894748	113905201	10717
LINC01593	chr2	108049200	108052755	107178918
NRG3	chr10	81875314	82987179	10718
CFL1	chr11	65823022	65862026	1072
UGT2B11	chr4	69004618	69214731	10720
POLQ	chr3	121431427	121546641	10721
OGA	chr10	101784443	101818465	10724
NFAT5	chr16	69565094	69704666	10725
NUDC	chr1	26900238	26946862	10726
PTGES3	chr12	56663341	56688408	10728
BOLA2-SMG1P6	chr16	29443056	29454651	107282092
CFL2	chr14	34706769	34714823	1073
YME1L1	chr10	27110112	27155266	10730
SETDB2-PHF11	chr13	49444684	49485845	107303344
TCFL5	chr20	62841115	62861763	10732
PLK4	chr4	127880861	127899195	10733
STAG3	chr7	100177563	100214387	10734
STAG2	chrX	123960212	124422664	10735
SIX2	chr2	45005161	45009430	10736
RFPL3S	chr22	32359906	32382052	10737
RFPL3	chr22	32354885	32361161	10738
RFPL2	chr22	32190435	32203477	10739
RBBP9	chr20	18486540	18497243	10741
RAI2	chrX	17800049	17861337	10742
RAI1	chr17	17681473	17811453	10743
PTTG2	chr4	37960435	37961125	10744
PHTF1	chr1	113696831	113759489	10745
MAP3K2	chr2	127298730	127388465	10746
MASP2	chr1	11026523	11047233	10747
KIF1C	chr17	4997948	5028401	10749
CTSC	chr11	88293592	88337787	1075
GRAP	chr17	19020673	19047637	10750
CHL1	chr3	196596	409417	10752
CAPN9	chr1	230747384	230802003	10753
GIPC1	chr19	14477760	14496149	10755
TRAF3IP2	chr6	111556454	111606278	10758
PLAC1	chrX	134565838	134764322	10761
NUP50	chr22	45163841	45188015	10762
NES	chr1	156668763	156677397	10763
KDM5B	chr1	202724491	202809470	10765
TOB2	chr22	41433492	41447023	10766
HBS1L	chr6	134960378	135103056	10767
AHCYL1	chr1	109984686	110023741	10768
PLK2	chr5	58453982	58460260	10769
ZMYND11	chr10	134465	254637	10771
SRSF10	chr1	23964804	23980927	10772
ZBTB6	chr9	122908056	122913330	10773
POP4	chr19	29604017	29617237	10775
ARPP19	chr15	52547045	52569883	10776
ARPP21	chr3	35638945	35794496	10777
ZNF234	chr19	44141557	44160309	10780
ZNF266	chr19	9412598	9435578	10781
ZNF274	chr19	58183029	58213562	10782
NEK6	chr9	124257606	124353307	10783
WDR4	chr21	42843094	42879568	10785
SLC17A3	chr6	25833066	25882286	10786
NCKAP1	chr2	182909115	183038858	10787
IQGAP2	chr5	76403249	76708132	10788
VAMP5	chr2	85584408	85593412	10791
ZNF273	chr7	64882493	64930966	10793
ZNF460	chr19	57280051	57293569	10794
ZNF268	chr12	133130984	133214831	10795
MTHFD2	chr2	74198562	74217565	10797
OR5I1	chr11	55935456	55936400	10798
RPP40	chr6	4994732	5004063	10799
ADCY2	chr5	7396208	7830081	108
CFTR	chr7	117465784	117715948	1080
CYSLTR1	chrX	78271464	78327691	10800
SEPT9	chr17	77280569	77500596	10801
SEC24A	chr5	134648789	134727823	10802
CCR9	chr3	45886504	45903177	10803
GJB6	chr13	20221971	20232395	10804
ENTR1	chr9	136401922	136410609	10807
HSPH1	chr13	31134974	31162388	10808
STARD10	chr11	72754729	72793681	10809
CGA	chr6	87085498	87095406	1081
WASF3	chr13	26557703	26688948	10810
NOXA1	chr9	137423350	137434406	10811
UTP14A	chrX	129906121	129929761	10813
CPLX2	chr5	175796310	175884020	10814
CPLX1	chr4	784957	826198	10815
SPINT3	chr20	45512461	45515624	10816
FRS3	chr6	41770176	41786542	10817
FRS2	chr12	69470349	69579789	10818
CGB3	chr19	49022869	49036895	1082
DIAPH2-AS1	chrX	97431286	97617259	10824
NEU3	chr11	74988134	75018893	10825
FAXDC2	chr5	154818491	154859252	10826
FAM114A2	chr5	153990128	154038936	10827
ZNF275	chrX	153334155	153352926	10838
CEACAM3	chr19	41796437	41811553	1084
ALDH1L1	chr3	126103562	126197994	10840
PPP1R17	chr7	31686715	31708455	10842
TUBGCP2	chr10	133278630	133312337	10844
CLPX	chr15	65148219	65185342	10845
PDE10A	chr6	165327287	165986603	10846
SRCAP	chr16	30698209	30745169	10847
PPP1R13L	chr19	45379634	45406349	10848
CD3EAP	chr19	45406209	45410766	10849
CCL27	chr9	34661880	34664048	10850
HPSE	chr4	83292461	83335153	10855
RUVBL2	chr19	48993448	49015995	10856
PGRMC1	chrX	119236245	119244466	10857
CYP46A1	chr14	99684304	99727301	10858
SLC26A1	chr4	979073	993440	10861
ADAM28	chr8	24294040	24359018	10863
SLC22A7	chr6	43295694	43305538	10864
ARID5A	chr2	96536743	96552638	10865
TSPAN9	chr12	3077355	3286564	10867
USP20	chr9	129834698	129881838	10868
USP19	chr3	49108046	49120938	10869
CEACAM7	chr19	41673307	41706976	1087
HCST	chr19	35902480	35904377	10870
CD300C	chr17	74541108	74546143	10871
ME3	chr11	86441108	86672636	10873
NMU	chr4	55595229	55636698	10874
FGL2	chr7	77193371	77199826	10875
EDDM3A	chr14	20745892	20748380	10876
CFHR4	chr1	196850241	196918972	10877
CFHR3	chr1	196774795	196795406	10878
SMR3B	chr4	70370093	70390244	10879
CEACAM8	chr19	42580241	42740384	1088
ACTL7B	chr9	108854589	108856967	10880
ACTL7A	chr9	108862266	108863759	10881
C1QL1	chr17	44959693	44968071	10882
MRPS30	chr5	44808925	44815522	10884
WDR3	chr1	117929720	117966542	10885
NPFFR2	chr4	72031804	72148067	10886
PROKR1	chr2	68586854	68658247	10887
GPR83	chr11	94377311	94401419	10888
CEACAM4	chr19	41618971	41627074	1089
RAB10	chr2	26034107	26137454	10890
PPARGC1A	chr4	23755041	23904089	10891
MALT1	chr18	58671386	58754477	10892
MMP24	chr20	35226654	35277000	10893
LYVE1	chr11	10556966	10611689	10894
OCLM	chr1	186400572	186401455	10896
YIF1A	chr11	66284580	66289170	10897
CPSF4	chr7	99438922	99457371	10898
JTB	chr1	153974269	153977688	10899
ADCY3	chr2	24819169	24919839	109
RUNDC3A	chr17	44308413	44318671	10900
DHRS4	chr14	23953586	23969279	10901
BRD8	chr5	138139766	138178986	10902
MTMR11	chr1	149928651	149936898	10903
BLCAP	chr20	37502414	37527931	10904
MAN1A2	chr1	117367449	117528872	10905
TRAFD1	chr12	112125501	112153609	10906
TXNL4A	chr18	79970811	80033949	10907
PNPLA6	chr19	7533595	7561764	10908
SUGT1	chr13	52652709	52700909	10910
UTS2	chr1	7843083	7853512	10911
GADD45G	chr9	89605013	89606555	10912
EDAR	chr2	108894471	108989372	10913
PAPOLA	chr14	96501433	96567111	10914
TCERG1	chr5	146447311	146511961	10915
MAGED2	chrX	54807599	54816012	10916
BTNL3	chr5	180988845	181006727	10917
COPS8	chr2	237085312	237100466	10920
RNPS1	chr16	2253116	2268412	10921
FASTK	chr7	151076593	151080866	10922
SUB1	chr5	32531633	32604079	10923
SMPDL3A	chr6	122789049	122809720	10924
DBF4	chr7	87876216	87909541	10926
SPIN1	chr9	88388419	88478694	10927
RALBP1	chr18	9475009	9538116	10928
SRSF8	chr11	95067197	95071224	10929
APOBEC2	chr6	41053304	41064511	10930
MORF4L1	chr15	78810487	78898133	10933
PRDX3	chr10	119167703	119178833	10935
GPR75	chr2	53852913	53859989	10936
EHD1	chr11	64851642	64888296	10938
AFG3L2	chr18	12328944	12377314	10939
POP1	chr8	98117297	98159834	10940
UGT2A1	chr4	69588417	69653249	10941
PRSS21	chr16	2817180	2826304	10942
MSL3	chrX	11758159	11775753	10943
C11orf58	chr11	16613132	16756223	10944
KDELR1	chr19	48382570	48391553	10945
SF3A3	chr1	37956975	37990921	10946
AP3M2	chr8	42152946	42171673	10947
STARD3	chr17	39637065	39663484	10948
HNRNPA0	chr5	137745651	137754376	10949
CBX1	chr17	48070052	48101521	10951
SEC61B	chr9	99222064	99230615	10952
TOMM34	chr20	44942130	44960486	10953
PDIA5	chr3	123067062	123162104	10954
SERINC3	chr20	44496221	44522109	10955
OS9	chr12	57693955	57721557	10956
PNRC1	chr6	89080751	89085160	10957
TMED2	chr12	123584549	123597342	10959
LMAN2	chr5	177331562	177351852	10960
ERP29	chr12	112013316	112023451	10961
MLLT11	chr1	151057758	151068497	10962
STIP1	chr11	64185272	64204543	10963
IFI44L	chr1	78619922	78646145	10964
ACOT2	chr14	73567620	73575658	10965
RAB40B	chr17	82654973	82698728	10966
EBNA1BP2	chr1	43164175	43270936	10969
CKAP4	chr12	106237877	106304279	10970
YWHAQ	chr2	9583972	9631014	10971
TMED10	chr14	75131470	75176631	10972
ASCC3	chr6	100508194	100881372	10973
ADIRF	chr10	86968192	86983934	10974
UQCR11	chr19	1597172	1605490	10975
CLP1	chr11	57648992	57661868	10978
FERMT2	chr14	52857268	52952435	10979
COPS6	chr7	100088954	100092200	10980
RAB32	chr6	146543693	146554965	10981
MAPRE2	chr18	34976928	35143470	10982
CCNI	chr4	77047158	77076005	10983
KCNQ1OT1	chr11	2608328	2699994	10984
GCN1	chr12	120127203	120194710	10985
COPS5	chr8	67043079	67083744	10987
METAP2	chr12	95473520	95515839	10988
IMMT	chr2	86143932	86195770	10989
SLC38A3	chr3	50205246	50221486	10991
SF3B2	chr11	66052331	66069308	10992
SDS	chr12	113392445	113426301	10993
ILVBL	chr19	15114984	15125785	10994
SLC27A5	chr19	58498337	58512065	10998
SLC27A4	chr9	128340646	128361470	10999
SLC27A2	chr15	50182196	50236395	11001
KIF2C	chr1	44739818	44767767	11004
SPINK5	chr5	148025683	148137289	11005
CCDC85B	chr11	65890112	65891635	11007
IL24	chr1	206897443	206904139	11009
CHAD	chr17	50464496	50468966	1101
GLIPR1	chr12	75480680	75503853	11010
TLK2	chr17	62458658	62613664	11011
KLK11	chr19	51022216	51028039	11012
TMSB15A	chrX	102513676	102516784	11013
KDELR2	chr7	6445953	6484242	11014
KDELR3	chr22	38468062	38483447	11015
ATF7	chr12	53506691	53626410	11016
SNRNP27	chr2	69893560	69905575	11017
TMED1	chr19	10832438	10836318	11018
LIAS	chr4	39459000	39477653	11019
RCBTB2	chr13	48488959	48533256	1102
IFT27	chr22	36758202	36776256	11020
RAB35	chr12	120095095	120117502	11021
TDRKH	chr1	151770107	151791416	11022
VAX1	chr10	117128521	117138301	11023
CHAT	chr10	49609095	49665104	1103
RBPMS	chr8	30384479	30572261	11030
RAB31	chr18	9708165	9862551	11031
ADAP1	chr7	897901	975549	11033
DSTN	chr20	17569863	17609919	11034
RIPK3	chr14	24336021	24340045	11035
GTF2A1L	chr2	48617798	48733148	11036
STON1	chr2	48530171	48598513	11037
SMA4	chr5_KI270897v1_alt	652965	760797	11039
RCC1	chr1	28505943	28539300	1104
PIM2	chrX	48913182	48919024	11040
B4GAT1	chr11	66345372	66347692	11041
MID2	chrX	107825755	107927193	11043
TENT4A	chr5	6713007	6757048	11044
UPK1A	chr19	35666516	35678483	11045
SLC35D2	chr9	96320706	96383710	11046
ADRM1	chr20	62302093	62308862	11047
CHD1	chr5	98853985	98928957	1105
NUDT21	chr16	56429133	56452199	11051
CPSF6	chr12	69239537	69274358	11052
OGFR	chr20	62804835	62814000	11054
ZPBP	chr7	49850421	50121329	11055
ABHD2	chr15	89087459	89202360	11057
WWP1	chr8	86342738	86478420	11059
CHD2	chr15	92883413	93028005	1106
WWP2	chr16	69762306	69941741	11060
CNMD	chr13	52703264	52739812	11061
DUS4L	chr7	107563484	107578464	11062
SOX30	chr5	157625679	157671480	11063
CNTRL	chr9	121074863	121177610	11064
UBE2C	chr20	45812576	45816957	11065
SNRNP35	chr12	123457641	123473154	11066
DEPP1	chr10	44970981	44978810	11067
CYB561D2	chr3	50350695	50368197	11068
RAPGEF4	chr2	172735274	173052893	11069
CHD3	chr17	7884806	7912760	1107
TMEM115	chr3	50354749	50359610	11070
TOPBP1	chr3	133598175	133661893	11073
STMN2	chr8	79610814	79666175	11075
TPPP	chr5	659862	693395	11076
HSF2BP	chr21	43529192	43659493	11077
TRIOBP	chr22	37686414	37776556	11078
RER1	chr1	2391775	2405444	11079
CHD4	chr12	6570083	6607476	1108
DNAJB4	chr1	77979175	78017964	11080
KERA	chr12	91050491	91057983	11081
ESM1	chr5	54977864	55022671	11082
DIDO1	chr20	62877738	62937952	11083
ADAM30	chr1	119893533	119896495	11085
ADAM29	chr4	174829689	174978180	11086
AKR1C4	chr10	5195463	5218949	1109
WDR5	chr9	134135365	134159968	11091
SPACA9	chr9	132878027	132890201	11092
ADAMTS13	chr9	133414358	133459402	11093
CACFD1	chr9	133459965	133470848	11094
ADAMTS8	chr11	130404925	130428993	11095
ADAMTS5	chr21	26917912	26966513	11096
NUPL2	chr7	23181827	23201011	11097
PRSS23	chr11	86791059	86952910	11098
PTPN21	chr14	88465778	88554733	11099
ADCY5	chr3	123282296	123449758	111
HNRNPUL1	chr19	41262496	41307598	11100
ATE1	chr10	121740421	121928801	11101
RPP14	chr3	58306247	58324695	11102
KRR1	chr12	75490861	75511636	11103
KATNA1	chr6	149594873	149648972	11104
PRDM7	chr16	90056566	90092072	11105
PRDM5	chr4	120684919	120922870	11107
PRDM4	chr12	107732866	107761272	11108
CHEK1	chr11	125625136	125676255	1111
